1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,脾脏红髓充血,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,脾脏内巨噬细胞增生,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,脾脏贫血性梗死,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,肺门淋巴结坏死,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,骨髓造血细胞增生,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,骨髓造血细胞数量减少,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,骨髓造血细胞粒红比例增高,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,噬血现象,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,心肌细胞变性,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,心肌细胞坏死,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,心肌细胞间质充血,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,心肌细胞水肿,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,心肌细胞见少数单核细胞浸润,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,心肌细胞见淋巴细胞浸润,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,心肌细胞见中性粒细胞浸润,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,小血管内皮细胞脱落,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,小血管内膜炎症,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,小血管全层炎症,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,肝细胞变性,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,肝细胞灶性坏死,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,肝细胞中性粒细胞浸润,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,肝血窦充血,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,汇管区见淋巴细胞浸润,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,汇管区见单核细胞浸润,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,汇管区微血栓形成,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,胆囊高度充盈,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,肾小球毛细血管充血,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,肾小球节段性纤维素样坏死,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,肾小球球囊腔内见蛋白性渗出物,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,肾近端小管上皮变性,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,肾近端小管部分细胞坏死,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,肾近端小管细胞脱落,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,肾远端小管易见管型,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,肾间质充血,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,脑组织水肿,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,脑组织充血,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,神经元变性,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,神经元缺血性改变,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,神经元脱失,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,噬节现象,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,血管周围间隙单核细胞浸润,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,血管周围间隙淋巴细胞浸润,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,肾上腺灶性坏死,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,食管黏膜上皮变性,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,食管黏膜上皮坏死,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,食管黏膜上皮脱落,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,胃黏膜上皮变性,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,胃黏膜上皮坏死,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,胃黏膜上皮脱落,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,肠黏膜上皮变性,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,肠黏膜上皮坏死,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,肠黏膜上皮脱落,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,肾上腺皮质细胞变性,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,肾上腺灶性出血,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,肾上腺坏死,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,睾丸生精细胞数量减少,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,Sertoli细胞变性,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,Leydig细胞变性,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,食管固有层单核细胞浸润,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,食管固有层淋巴细胞浸润,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,食管黏膜下单核细胞浸润,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,食管黏膜下淋巴细胞浸润,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,胃固有层单核细胞浸润,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,胃固有层淋巴细胞浸润,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,胃黏膜下单核细胞浸润,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,胃黏膜下淋巴细胞浸润,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,肠固有层单核细胞浸润,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,肠固有层淋巴细胞浸润,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,肠黏膜下单核细胞浸润,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,形态学改变,1.60466E+18,肠黏膜下淋巴细胞浸润,Abstructure,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,潜伏期,,1-14天，多为3-7天,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,临床表现,1.56768E+18,发热,Symptom,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,症状,1.56768E+18,干咳,Symptom,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,症状,1.56768E+18,乏力,Symptom,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,症状,1.56768E+18,结膜炎,Disease,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,症状,1.56768E+18,肌痛,Symptom,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,症状,1.56768E+18,鼻塞,Symptom,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,症状,1.56768E+18,嗅觉丧失,Symptom,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,症状,1.56768E+18,味觉丧失,Symptom,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,症状,1.57677E+18,流涕,Symptom,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,症状,1.56768E+18,咽痛,Symptom,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,症状,1.56768E+18,嗅觉减退,Symptom,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,症状,1.56768E+18,味觉减退,Symptom,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,症状,1.56768E+18,腹泻,Symptom,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,症状,1.56768E+18,呼吸困难,Symptom,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,症状,1.56768E+18,低氧血症,Disease,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,临床表现,1.56768E+18,急性呼吸窘迫综合征,Disease,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,临床表现,1.56768E+18,脓毒症休克,Disease,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,临床表现,1.56768E+18,代谢性酸中毒,Disease,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,临床表现,1.56768E+18,凝血功能障碍,Disease,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,临床表现,1.56768E+18,多器官功能衰竭,Disease,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,临床表现,1.60466E+18,中枢神经受累,Symptom,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,临床表现,1.60466E+18,肢端缺血性坏死,Disease,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,症状,1.60466E+18,中低热,Symptom,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,症状,1.60466E+18,无明显发热,Symptom,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60466E+18,轻症新型冠状病毒肺炎,Disease,症状,1.56768E+18,低热,Symptom,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60466E+18,轻症新型冠状病毒肺炎,Disease,症状,1.60466E+18,轻微乏力,Symptom,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60466E+18,轻症新型冠状病毒肺炎,Disease,症状,1.56768E+18,嗅觉障碍,Disease,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60466E+18,轻症新型冠状病毒肺炎,Disease,症状,1.56768E+18,味觉障碍,Symptom,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60466E+18,轻症新型冠状病毒肺炎,Disease,症状,1.60466E+18,无肺炎表现,Symptom,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.6048E+18,儿童新型冠状病毒肺炎,Disease,症状,1.56768E+18,呕吐,Symptom,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.6048E+18,儿童新型冠状病毒肺炎,Disease,症状,1.56768E+18,腹泻,Symptom,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.6048E+18,儿童新型冠状病毒肺炎,Disease,症状,1.6197E+18,消化道症状,Symptom,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.6048E+18,儿童新型冠状病毒肺炎,Disease,症状,1.56768E+18,呼吸急促,Symptom,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.6048E+18,儿童新型冠状病毒肺炎,Disease,临床表现,1.60466E+18,多系统炎症综合征(MIS-C),Disease,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.6048E+18,儿童新型冠状病毒肺炎,Disease,临床表现,1.56768E+18,中毒性休克综合征,Disease,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.6048E+18,儿童新型冠状病毒肺炎,Disease,临床表现,1.56768E+18,巨噬细胞活化综合征,Disease,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.6048E+18,儿童新型冠状病毒肺炎,Disease,临床表现,1.56768E+18,发热,Symptom,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.6048E+18,儿童新型冠状病毒肺炎,Disease,临床表现,1.56768E+18,皮疹,Disease,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.6048E+18,儿童新型冠状病毒肺炎,Disease,临床表现,1.56768E+18,化脓性结膜炎,Disease,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.6048E+18,儿童新型冠状病毒肺炎,Disease,临床表现,1.60466E+18,黏膜炎症,Disease,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.6048E+18,儿童新型冠状病毒肺炎,Disease,临床表现,1.56768E+18,低血压,Disease,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.6048E+18,儿童新型冠状病毒肺炎,Disease,临床表现,1.57677E+18,休克,Disease,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.6048E+18,儿童新型冠状病毒肺炎,Disease,临床表现,1.56768E+18,凝血障碍,Disease,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.6048E+18,儿童新型冠状病毒肺炎,Disease,临床表现,1.6197E+18,消化道症状,Symptom,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,实验室检查,1.58562E+18,肌钙蛋白,Oboperation,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,实验室检查,1.58771E+18,外周血白细胞总数,Oboperation,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,实验室检查,1.60466E+18,外周血淋巴细胞计数,Oboperation,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,实验室检查,1.58562E+18,乳酸脱氢酶,Oboperation,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,实验室检查,1.57681E+18,肝酶,Oboperation,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,实验室检查,1.58562E+18,肌酶,Oboperation,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,实验室检查,1.56768E+18,肌红蛋白,Oboperation,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,实验室检查,1.56768E+18,铁蛋白,Oboperation,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,实验室检查,1.58562E+18,C反应蛋白,Oboperation,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,实验室检查,1.56768E+18,血沉,Oboperation,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,实验室检查,1.56768E+18,降钙素原,Oboperation,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,实验室检查,1.56768E+18,D-二聚体,Oboperation,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,实验室检查,1.60466E+18,外周血淋巴细胞计数,Oboperation,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,实验室检查,1.60466E+18,炎症因子,Oboperation,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,体征,1.60466E+18,外周血白细胞总数正常,Symptom,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,体征,1.60466E+18,外周血白细胞总数减少,Symptom,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,体征,1.60466E+18,外周血淋巴细胞计数减少,Symptom,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.58562E+18,新型冠状病毒肺炎,Disease,体征,1.61115E+18,肝酶升高,Symptom,0,新型冠状病毒肺炎诊疗方案（试行第八版）
