1.60E+18,成人重型新型冠状病毒肺炎诊断标准,DiagnosticPlan,Clinical_Manifestations,,静息状态下，吸空气时指氧饱和度≤93%,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,成人重型新型冠状病毒肺炎诊断标准,DiagnosticPlan,Clinical_Manifestations,,动脉血氧分压(PaO2)/吸氧浓度(FiO2)≤300mmHg(1mmHg=0.133kPa)；高海拔(海拔超过1000米)地区应根据以下公式对PaO2/FiO2进行校正:PaO2/FiO2×[760/大气压(mmHg)],,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,成人重型新型冠状病毒肺炎诊断标准,DiagnosticPlan,Clinical_Manifestations,,临床症状进行性加重，肺部影像学显示24-48小时内病灶明显进展>50%者,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,成人重型新型冠状病毒肺炎诊断标准,DiagnosticPlan,Diagnostic_Logic,,符合临床表现任何一条,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,儿童重型新型冠状病毒肺炎诊断标准,DiagnosticPlan,Clinical_Manifestations,,持续高热超过3天,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,儿童重型新型冠状病毒肺炎诊断标准,DiagnosticPlan,Clinical_Manifestations,,出现气促(<2月龄，RR≥60次/分;2~12月龄，RR≥50次/分;1~5岁，RR≥40次/分;>5岁，RR≥30次/分)，除外发热和哭闹的影响,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,儿童重型新型冠状病毒肺炎诊断标准,DiagnosticPlan,Clinical_Manifestations,,静息状态下，吸空气时指氧饱和度≤93%,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,儿童重型新型冠状病毒肺炎诊断标准,DiagnosticPlan,Clinical_Manifestations,,辅助呼吸(鼻翼扇动、三凹征),,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,儿童重型新型冠状病毒肺炎诊断标准,DiagnosticPlan,Clinical_Manifestations,,出现嗜睡、惊厥,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,儿童重型新型冠状病毒肺炎诊断标准,DiagnosticPlan,Clinical_Manifestations,,拒食或喂养困难，有脱水征,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,儿童重型新型冠状病毒肺炎诊断标准,DiagnosticPlan,Diagnostic_Logic,,符合临床表现任何一条,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,危重型新型冠状病毒肺炎诊断标准,DiagnosticPlan,Clinical_Manifestations,,出现呼吸衰竭，且需要机械通气,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,危重型新型冠状病毒肺炎诊断标准,DiagnosticPlan,Clinical_Manifestations,,出现休克,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,危重型新型冠状病毒肺炎诊断标准,DiagnosticPlan,Clinical_Manifestations,,合并其他器官功能衰竭需ICU监护治疗,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,危重型新型冠状病毒肺炎诊断标准,DiagnosticPlan,Diagnostic_Logic,,符合临床表现任何一条,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,重型新型冠状病毒肺炎,Disease,easy_get,,大于65岁老年人,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,重型新型冠状病毒肺炎,Disease,easy_get,,有心脑血管Disease(含高血压)、慢性肺部Disease(慢性阻塞性肺Disease、中度至重度哮喘)、糖尿病、慢性肝脏、肾脏Disease、肿瘤等基础Disease者,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,重型新型冠状病毒肺炎,Disease,easy_get,,免疫功能缺陷(如艾滋病患者、长期使用皮质类固醇或其他免疫抑制药物导致免疫功能减退状态),,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,重型新型冠状病毒肺炎,Disease,easy_get,,肥胖(体质指数≥30),,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,重型新型冠状病毒肺炎,Disease,easy_get,,晚期妊娠和围产期女性,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,重型新型冠状病毒肺炎,Disease,easy_get,,重度吸烟者,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,危重型新型冠状病毒肺炎,Disease,easy_get,,大于65岁老年人,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,危重型新型冠状病毒肺炎,Disease,easy_get,,有心脑血管Disease(含高血压)、慢性肺部Disease(慢性阻塞性肺Disease、中度至重度哮喘)、糖尿病、慢性肝脏、肾脏Disease、肿瘤等基础Disease者,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,危重型新型冠状病毒肺炎,Disease,easy_get,,免疫功能缺陷(如艾滋病患者、长期使用皮质类固醇或其他免疫抑制药物导致免疫功能减退状态),,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,危重型新型冠状病毒肺炎,Disease,easy_get,,肥胖(体质指数≥30),,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,危重型新型冠状病毒肺炎,Disease,easy_get,,晚期妊娠和围产期女性,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,危重型新型冠状病毒肺炎,Disease,easy_get,,重度吸烟者,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,成人重型新型冠状病毒肺炎,Disease,Early_warning_indicators,,低氧血症或呼吸窘迫进行性加重,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,成人重型新型冠状病毒肺炎,Disease,Early_warning_indicators,,组织氧合指标恶化或乳酸进行性升高,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,成人重型新型冠状病毒肺炎,Disease,Early_warning_indicators,,外周血淋巴细胞计数进行性降低或外周血炎症标记物如IL-6、CRP、铁蛋白等进行性上升,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,成人重型新型冠状病毒肺炎,Disease,Early_warning_indicators,,D-二聚体等凝血功能相关指标明显升高,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,成人重型新型冠状病毒肺炎,Disease,Early_warning_indicators,,胸部影像学显示肺部病变明显进展,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,成人危重型新型冠状病毒肺炎,Disease,Early_warning_indicators,,低氧血症或呼吸窘迫进行性加重,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,成人危重型新型冠状病毒肺炎,Disease,Early_warning_indicators,,组织氧合指标恶化或乳酸进行性升高,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,成人危重型新型冠状病毒肺炎,Disease,Early_warning_indicators,,外周血淋巴细胞计数进行性降低或外周血炎症标记物如IL-6、CRP、铁蛋白等进行性上升,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,成人危重型新型冠状病毒肺炎,Disease,Early_warning_indicators,,D-二聚体等凝血功能相关指标明显升高,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,成人危重型新型冠状病毒肺炎,Disease,Early_warning_indicators,,胸部影像学显示肺部病变明显进展,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,儿童重型新型冠状病毒肺炎,Disease,Early_warning_indicators,,呼吸频率增快,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,儿童重型新型冠状病毒肺炎,Disease,Early_warning_indicators,,精神反应差、嗜睡,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,儿童重型新型冠状病毒肺炎,Disease,Early_warning_indicators,,乳酸进行性升高,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,儿童重型新型冠状病毒肺炎,Disease,Early_warning_indicators,,CRP、PCT、铁蛋白等炎症标记物明显升高,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,儿童重型新型冠状病毒肺炎,Disease,Early_warning_indicators,,影像学显示双侧或多肺叶浸润、胸腔积液或短期内病变快速进展,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,儿童重型新型冠状病毒肺炎,Disease,Early_warning_indicators,,有基础Disease(先天性心脏病、支气管肺发育不良、呼吸道畸形、异常血红蛋白、重度营养不良等)、有免疫缺陷或低下(长期使用免疫抑制剂)和新生儿,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,儿童危重型新型冠状病毒肺炎,Disease,Early_warning_indicators,,呼吸频率增快,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,儿童危重型新型冠状病毒肺炎,Disease,Early_warning_indicators,,精神反应差、嗜睡,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,儿童危重型新型冠状病毒肺炎,Disease,Early_warning_indicators,,乳酸进行性升高,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,儿童危重型新型冠状病毒肺炎,Disease,Early_warning_indicators,,CRP、PCT、铁蛋白等炎症标记物明显升高,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,儿童危重型新型冠状病毒肺炎,Disease,Early_warning_indicators,,影像学显示双侧或多肺叶浸润、胸腔积液或短期内病变快速进展,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,儿童危重型新型冠状病毒肺炎,Disease,Early_warning_indicators,,有基础Disease(先天性心脏病、支气管肺发育不良、呼吸道畸形、异常血红蛋白、重度营养不良等)、有免疫缺陷或低下(长期使用免疫抑制剂)和新生儿,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,疑似新型冠状病毒肺炎,Disease,Treatment_Venue,,具备有效隔离条件和防护条件的定点医院单人单间隔离,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.59E+18,新型冠状病毒肺炎,Disease,Treatment_Venue,,具备有效隔离条件和防护条件的定点医院,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,危重型新型冠状病毒肺炎,Disease,Treatment_Venue,,重症加强护理病房,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,新型冠状病毒肺炎\α-干扰素治疗方案,Drugplan,Usage_and_Dosage,,每次500万U或相当剂量，加入灭菌注射用水2ml，每日2次，雾化吸入，疗程不超过10天,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,新型冠状病毒肺炎\利巴韦林治疗方案1,Drugplan,Usage_and_Dosage,,每次500万U或相当剂量，加入灭菌注射用水2ml，每日2次，雾化吸入，疗程不超过10天,,1,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,新型冠状病毒肺炎\利巴韦林治疗方案1,Drugplan,Usage_and_Dosage,,成人500mg/次，每日2至3次静脉输注，疗程不超过10天,,2,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,新型冠状病毒肺炎\利巴韦林治疗方案2,Drugplan,Usage_and_Dosage,,200mg/50mg/粒，每次2粒，每日2次,,1,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,新型冠状病毒肺炎\利巴韦林治疗方案2,Drugplan,Usage_and_Dosage,,成人500mg/次，每日2至3次静脉输注，疗程不超过10天,,2,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,新型冠状病毒肺炎\磷酸氯喹治疗方案,Drugplan,Usage_and_Dosage,,体重大于50kg者，每次500mg，每日2次，疗程7天;体重小于50kg者，第1、2天每次500mg，每日2次，第3~7天每次500mg，每日1次,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,新型冠状病毒肺炎\阿比多尔治疗方案,Drugplan,Usage_and_Dosage,,200mg，每日3次，疗程不超过10天,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,病情进展较快的普通型新型冠状病毒肺炎\COVID-19人免疫球蛋白治疗,Drugplan,Usage_and_Dosage,,20ml，静脉输注，根据患者病情改善情况，可隔日再次输注，总次数不超过5次,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,病情进展较快的重型新型冠状病毒肺炎\COVID-19人免疫球蛋白治疗,Drugplan,Usage_and_Dosage,,40ml，静脉输注，根据患者病情改善情况，可隔日再次输注，总次数不超过5次,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,新型冠状病毒肺炎\托珠单抗治疗方案,Drugplan,Usage_and_Dosage,,首次剂量4~8mg/kg，推荐剂量400mg，0.9%生理盐水稀释至100ml，输注时间大于1小时;首次用药疗效不佳者，可在首剂应用12小时后追加应用一次(剂量同前)，累计给药次数最多为2次，单次最大剂量不超过800mg。注意过敏反应，有结核等活动性感染者禁用,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,新型冠状病毒肺炎\糖皮质激素治疗方案,Drugplan,Usage_and_Dosage,,剂量相当于甲泼尼龙0.5-1mg/kg/日，一般建议3-5日，不超过10日,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,重型新型冠状病毒肺炎,Disease,Treatment_Principle,,在上述治疗的基础上，积极防治并发症，治疗基础Disease，预防继发感染，及时进行器官功能支持,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,危重型新型冠状病毒肺炎,Disease,Treatment_Principle,,在上述治疗的基础上，积极防治并发症，治疗基础Disease，预防继发感染，及时进行器官功能支持,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,新型冠状病毒肺炎临床治疗期\清肺排毒汤治疗方案,Drugplan,Usage_and_Dosage,,传统中药饮片，水煎服。每天一付，早晚各一次(饭后四十分钟)，温服，三付一个疗程。如有条件，每次服完药可加服大米汤半碗，舌干津液亏虚者可多服至一碗。(注:如患者不发热则生石膏的用量要小，发热或壮热可加大生石膏用量)。若症状好转而未痊愈则服用第二个疗程，若患者有特殊情况或其他基础病，第二疗程可以根据实际情况修改处方，症状消失则停药。,,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,清肺排毒汤,Drug,Dose,,9g,,1,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,清肺排毒汤,Drug,Dose,,6g,,2,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,清肺排毒汤,Drug,Dose,,9g,,3,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,清肺排毒汤,Drug,Dose,,15-30g（先煎）,,4,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,清肺排毒汤,Drug,Dose,,9g,,5,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,清肺排毒汤,Drug,Dose,,9g,,6,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,清肺排毒汤,Drug,Dose,,9g,,7,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,清肺排毒汤,Drug,Dose,,9g,,8,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,清肺排毒汤,Drug,Dose,,15g,,9,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,清肺排毒汤,Drug,Dose,,16g,,10,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,清肺排毒汤,Drug,Dose,,6g,,11,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,清肺排毒汤,Drug,Dose,,9g,,12,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,清肺排毒汤,Drug,Dose,,9g,,13,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,清肺排毒汤,Drug,Dose,,9g,,14,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,清肺排毒汤,Drug,Dose,,9g,,15,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,清肺排毒汤,Drug,Dose,,9g,,16,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,清肺排毒汤,Drug,Dose,,6g,,17,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,清肺排毒汤,Drug,Dose,,12g,,18,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,清肺排毒汤,Drug,Dose,,6g,,19,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,清肺排毒汤,Drug,Dose,,6g,,20,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,清肺排毒汤,Drug,Dose,,9g,,21,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,清肺排毒汤,Drug,处方来源,,国家卫生健康委办公厅国家中医药管理局办公室《关于推荐在中西医结合救治新型冠状病毒感染的肺炎中使用“清肺排毒汤”的通知》(国中医药办医政函〔2020〕22号),,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,轻型新型冠状病毒肺炎寒湿郁肺证\寒湿疫方治疗方案,Drugplan,Usage_and_Dosage,,"每日1剂，水煎600ml,分3次服用，早中晚各1次,饭前服用。",,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,寒湿疫方,Drug,Dose,,6g,,1,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,寒湿疫方,Drug,Dose,,15g,,2,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,寒湿疫方,Drug,Dose,,9g,,3,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,寒湿疫方,Drug,Dose,,15g,,4,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,寒湿疫方,Drug,Dose,,15g,,5,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,寒湿疫方,Drug,Dose,,9g,,6,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,寒湿疫方,Drug,Dose,,15g,,7,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,寒湿疫方,Drug,Dose,,15g,,8,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,寒湿疫方,Drug,Dose,,15g,,9,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,寒湿疫方,Drug,Dose,,9g,,10,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,寒湿疫方,Drug,Dose,,15g,,11,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,寒湿疫方,Drug,Dose,,45g,,12,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,寒湿疫方,Drug,Dose,,30g,,13,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,寒湿疫方,Drug,Dose,,9g,,14,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,寒湿疫方,Drug,Dose,,15g,,15,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,寒湿疫方,Drug,Dose,,9g,,16,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,寒湿疫方,Drug,Dose,,9g,,17,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,寒湿疫方,Drug,Dose,,15g,,18,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,轻型新型冠状病毒肺炎湿热蕴肺证推荐处方治疗方案,Drugplan,Usage_and_Dosage,,"每日1剂，水煎400ml,分2次服用，早晚各1次",,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,轻型新型冠状病毒肺炎湿热蕴肺证推荐处方,Drug,Dose,,10g,,1,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,轻型新型冠状病毒肺炎湿热蕴肺证推荐处方,Drug,Dose,,10g,,2,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,轻型新型冠状病毒肺炎湿热蕴肺证推荐处方,Drug,Dose,,10g,,3,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,轻型新型冠状病毒肺炎湿热蕴肺证推荐处方,Drug,Dose,,10g,,4,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,轻型新型冠状病毒肺炎湿热蕴肺证推荐处方,Drug,Dose,,10g,,5,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,轻型新型冠状病毒肺炎湿热蕴肺证推荐处方,Drug,Dose,,10g,,6,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,轻型新型冠状病毒肺炎湿热蕴肺证推荐处方,Drug,Dose,,10g,,7,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,轻型新型冠状病毒肺炎湿热蕴肺证推荐处方,Drug,Dose,,15g,,8,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,轻型新型冠状病毒肺炎湿热蕴肺证推荐处方,Drug,Dose,,10g（后下）,,9,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,轻型新型冠状病毒肺炎湿热蕴肺证推荐处方,Drug,Dose,,10g,,10,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,轻型新型冠状病毒肺炎湿热蕴肺证推荐处方,Drug,Dose,,10g,,11,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,轻型新型冠状病毒肺炎湿热蕴肺证推荐处方,Drug,Dose,,5g,,12,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,宣肺败毒方,Drug,Dose,,6g,,1,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,宣肺败毒方,Drug,Dose,,15g,,2,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,宣肺败毒方,Drug,Dose,,30g,,3,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,宣肺败毒方,Drug,Dose,,30g,,4,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,宣肺败毒方,Drug,Dose,,10g,,5,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,宣肺败毒方,Drug,Dose,,15g,,6,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,宣肺败毒方,Drug,Dose,,12g,,7,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,宣肺败毒方,Drug,Dose,,20g,,8,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,宣肺败毒方,Drug,Dose,,30g,,9,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,宣肺败毒方,Drug,Dose,,30g,,10,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,宣肺败毒方,Drug,Dose,,15g,,11,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,宣肺败毒方,Drug,Dose,,15g,,12,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,宣肺败毒方,Drug,Dose,,10g,,13,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,普通型新型冠状病毒肺炎湿毒郁肺证\宣肺败毒方治疗方案,Drugplan,Usage_and_Dosage,,"每日1剂，水煎400ml,分2次服用，早晚各1次",,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,普通型新型冠状病毒肺炎寒湿阻肺证推荐处方治疗方案,Drugplan,Usage_and_Dosage,,"每日1剂，水煎400ml,分2次服用，早晚各1次",,0,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,普通型新型冠状病毒肺炎寒湿阻肺证推荐处方,Drug,Dose,,15g,,1,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,普通型新型冠状病毒肺炎寒湿阻肺证推荐处方,Drug,Dose,,10g,,2,新型冠状病毒肺炎诊疗方案（试行第八版）
1.60E+18,普通型新型冠状病毒肺炎寒湿阻肺证推荐处方,Drug,Dose,,10g,,3,新型冠状病毒肺炎诊疗方案（试行第八版）
